Family.name,Family,Subfamily,Tribe,Common.name,Scientific.name,Movement,X2024.IUCN.Red.List.category,if_fao,if_new_infect,if_birdlife_breeding,if_birdlife_nonbreeding,X1,X2,X3,X4,X5,X6.1,X7,X8,X9,X10,X11,X12.,if_movebank,if_birdlife_std,low_season,Flyways,Current.population.trend,Family2,Order2,Avibase.ID2,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size,Species.Status,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle
Spheniscidae,Penguins,NA,NA,King Penguin,Aptenodytes patagonicus,Pelagic,LC,1,n,TRUE,TRUE,1,1,1,2,0,0,0,0,2,1,1,1,1,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-827A77C7,-54.89,-45.97,-51.39,-14.56060829,24905.39,Extant,5,2,3,0,4,105.6,65.7,11,17.8,52.2,167.2,6.2,161.1,3.7,63.8,11731.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Emperor Penguin,Aptenodytes forsteri,Pelagic,NT,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,1,0,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-58848B71,-78.26,-65.12,-71.04,50.53153141,83236.83,Extant,5,2,2,1,4,94.2,53.5,13.9,17.7,47.2,179.4,6.7,175.1,3.7,117.5,33569.3,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Gentoo Penguin,Pygoscelis papua,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,0,0,2,1,1,1,1,1,2,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-F2B3BF2A,-64.78,-45.97,-54.31,-25.59823906,31443.71,Extant,4,2,2,0,4,64.8,37.8,12.4,17,33,126.1,6.2,119.8,5,122.8,5933,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Adelie Penguin,Pygoscelis adeliae,Pelagic,LC,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,2,1,1,1,1,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-4A947BE7,-78.19,-54.4,-70.24,99.2760525,148210.8,Extant,5,3,2,0,4,59.7,24.2,12.9,17.2,32.5,94.5,7.2,89.5,7.4,139,4847.7,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Chinstrap Penguin,Pygoscelis antarcticus,Pelagic,LC,1,o,TRUE,TRUE,2,0,0,2,1,1,2,0,0,0,2,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-75B943A3,-68.89,-53.97,-61.33,-39.88990174,12591.58,Extant,8,4,4,0,4,61.8,34,14.8,19.2,27,100.5,4.8,95.7,4.8,138,4146.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Royal Penguin,Eudyptes schlegeli,Pelagic,LC,0,NA,TRUE,TRUE,1,2,0,0,0,0,0,0,2,1,1,1,0,0,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-01A11B3A,-54.78,-54.49,-54.63,158.8823081,127.71,Extant,4,0,4,0,4,70.7,43.9,16.4,26.9,29.7,121,6.3,114.7,5.2,95.2,4242.6,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Macaroni Penguin,Eudyptes chrysolophus,Pelagic,VU,0,NA,TRUE,TRUE,1,2,2,0,0,0,0,0,2,2,2,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-2C2BC004,-64.84,-45.97,-54.32,-39.69406611,48864.72,Extant,5,0,2,3,4,60.8,34.1,16.2,23.9,35.1,116.5,6.7,109.8,5.8,103.2,4485.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Northern Rockhopper Penguin,Eudyptes moseleyi,Pelagic,EN,0,NA,TRUE,TRUE,1,1,1,1,2,0,0,0,2,1,1,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-8722DFC2,-40.37,-37.06,-38.2,11.1836547,248.71,Extant,5,2,3,0,4,53.4,30.4,14,20.4,34.8,102.2,5.7,96.6,5.5,62.4,2327.9,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Southern Rockhopper Penguin,Eudyptes chrysocome,Pelagic,VU,1,n,TRUE,TRUE,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-4023CC81,-55.98,-45.97,-52.52,-31.49319228,35718.74,Extant,10,1,5,4,8,49.9,26.8,13.4,21.3,25.7,97.9,6.3,91.6,6.5,87.4,2327.9,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Erect-crested Penguin,Eudyptes sclateri,Pelagic,EN,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,0,2,1,1,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-3B58C04E,-49.72,-47.69,-49.61,178.8120573,23.43,Extant,4,0,0,4,2,66.2,37.8,17.6,27.2,29.4,111.3,6.6,104.8,5.9,94,5889,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Fiordland Penguin,Eudyptes pachyrhynchus,Pelagic,NT,0,NA,TRUE,TRUE,0,0,2,1,1,1,1,1,2,0,0,0,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-A143FB33,-47.28,-43.74,-45.62,167.4324033,26.15,Extant,4,2,1,1,1,49.4,34.6,16.4,23.7,31.1,155.3,3,88.3,3.3,90.8,3904.9,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Snares Penguin,Eudyptes robustus,Pelagic,VU,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,1,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-5EA37AA8,-48.04,-48,-48.01,166.5518527,2.9,Extant,4,0,1,3,4,56.1,36.1,16,25.7,28,97.8,6,91.7,6.2,84.5,3038,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Yellow-eyed Penguin,Megadyptes antipodes,Pelagic,EN,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,2,1,1,1,1,0,0,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-9DF07165,-52.83,-41.23,-45.92,170.5275229,80802.25,Extant,4,0,2,2,3,64.7,33.5,10.8,20,33.1,128.2,9,119.2,7.1,58.7,5326.2,Dunning,NA,NO,NA,NA,Marine,3,1,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Little Penguin,Eudyptula minor,Pelagic,LC,0,NA,TRUE,TRUE,1,2,0,0,0,0,0,2,1,1,1,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-151738D5,-47.47,-30.49,-40.8,162.1887585,365250.03,Extant,7,0,0,7,4,47.5,23.6,6.9,13.7,22.1,67.2,3.8,63.5,5.6,27,1107.8,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,African Penguin,Spheniscus demersus,Pelagic,CR,1,o,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-9B183BDD,-35.98,-17.07,-31.44,21.45878388,330067.23,Extant,5,0,1,4,4,61.5,31,10.1,24.3,32.3,98.5,3.6,94.9,3.7,28.5,3130.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Magellanic Penguin,Spheniscus magellanicus,Pelagic,LC,1,n,TRUE,TRUE,2,0,0,2,1,1,1,1,1,1,1,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-3B4B29E0,-56.72,-33.67,-49.07,-69.55384472,940638.86,Extant,5,0,0,5,4,60.2,27.7,10.2,23.4,35.5,109.6,4.1,105.1,3.8,23.4,4105.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Humboldt Penguin,Spheniscus humboldti,Pelagic,VU,1,n,TRUE,TRUE,1,1,1,1,2,0,0,0,2,1,1,1,0,1,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-37FC130F,-55.93,-4.87,-23.48,-73.77536534,73314.02,Extant,5,1,0,4,4,63.7,27.3,9.1,21.1,39,105.2,4.6,100.7,4.4,28.1,4366.4,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Spheniscidae,Penguins,NA,NA,Galapagos Penguin,Spheniscus mendiculus,Pelagic,EN,0,NA,TRUE,TRUE,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,,NA,Spheniscidae,Sphenisciformes,AVIBASE-ACAA25BF,-1.31,0.17,-0.48,-91.4025043,1040.81,Extant,4,0,0,4,4,63.9,30.4,8,17.5,25.9,82.8,4,78.8,4.8,26.1,1921.9,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Oceanitidae,Southern Storm-petrels,NA,NA,Wilson's Storm-petrel,Oceanites oceanicus,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,1,2,0,0,0,0,0,0,2,0,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway,Western Pacific Flyway",Stable,Oceanitidae,Procellariiformes,AVIBASE-D295D249,-73.66,-48.45,-54.16,-20.87579418,28528.95,Extant,5,2,3,0,4,16.3,7.1,2.9,3.8,34.9,147.2,86.6,61.2,58.6,66,30.4,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,White-vented Storm-petrel,Oceanites gracilis,Pelagic,DD,0,NA,TRUE,TRUE,2,0,0,2,2,2,2,2,2,2,2,2,0,0,0,Central and Eastern Pacific Flyway,Unknown,Oceanitidae,Procellariiformes,AVIBASE-934FEF66,-35.29,2.31,-10.43,-80.86181763,1761960.92,Extant,5,2,3,0,4,13,5.3,1.8,2.8,29.6,133.4,79.4,54.4,59.3,55.8,16.7,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,Pincoya Storm-petrel,Oceanites pincoyae,Pelagic,DD,0,NA,TRUE,TRUE,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,,NA,Oceanitidae,Procellariiformes,AVIBASE-7A8599C2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,5.3,1.8,2.8,29.6,133.4,79.4,54.4,59.3,55.8,26,Updated_literature,BoW,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Oceanites gracilis,NA,3,2,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,Grey-backed Storm-petrel,Garrodia nereis,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,0,0,Southern Ocean Flyway,Decreasing,Oceanitidae,Procellariiformes,AVIBASE-F5C74C92,-63.76,-29.07,-48.05,25.61706865,28460926.48,Extant,5,2,3,0,4,16.4,7.5,2.9,4,31.6,125.2,69.4,55.1,55.7,65.6,38.2,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,White-faced Storm-petrel,Pelagodroma marina,Pelagic,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,"Atlantic Flyway,Central and Eastern Pacific Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway,Western Pacific Flyway",Decreasing,Oceanitidae,Procellariiformes,AVIBASE-E9DF118E,-55.33,47.04,-15.19,-1.998051662,104837176.2,Extant,5,2,2,1,4,21.1,10.2,3.5,4,40.6,158.2,86.2,73.1,54.1,73.4,47.2,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,White-bellied Storm-petrel,Fregetta grallaria,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,1,2,0,0,0,0,0,0,2,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Decreasing,Oceanitidae,Procellariiformes,AVIBASE-224E1093,-53.97,7.24,-26.74,-24.62840533,75851931.13,Extant,5,1,4,0,4,19.3,8.7,3.3,4.7,36.9,168.6,98.4,70.6,58.2,76.8,50.6,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,Black-bellied Storm-petrel,Fregetta tropica,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,1,1,2,2,0,2,1,1,1,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway,Western Pacific Flyway",Decreasing,Oceanitidae,Procellariiformes,AVIBASE-ACE8EADE,-63.34,-43.7,-53.2,-23.01057219,29279.55,Extant,5,2,3,0,4,20.7,8.2,3,4.4,39.3,164.4,92.2,71.1,56.5,76.2,52,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,New Zealand Storm-petrel,Fregetta maoriana,Pelagic,CR,0,NA,TRUE,TRUE,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,,NA,Oceanitidae,Procellariiformes,AVIBASE-5DB83DA9,NA,NA,NA,NA,NA,NA,1,0,0,1,1,17.3,8.1,3.2,4.9,35.2,141,81.3,59.7,57.7,87,34.5,Updated_literature,Dunning (2021),NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Oceanitidae,Southern Storm-petrels,NA,NA,New Caledonian Storm-petrel,Fregetta lineata,Pelagic,DD,0,NA,TRUE,TRUE,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oceanitidae,Southern Storm-petrels,NA,NA,Polynesian Storm-petrel,Nesofregetta fuliginosa,Pelagic,EN,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,Central and Eastern Pacific Flyway,Decreasing,Oceanitidae,Procellariiformes,AVIBASE-89BF14AC,-31.42,8.04,-13.01,-122.1511454,29441980.12,Extant,5,2,2,1,4,21.9,10.3,4.7,5.3,44.6,197.6,110,86.8,55.9,99.8,70,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,European Storm-petrel,Hydrobates pelagicus,Pelagic,LC,0,NA,TRUE,TRUE,0,0,2,2,1,1,1,1,1,1,2,0,1,1,0,Atlantic Flyway,Unknown,Hydrobatidae,Procellariiformes,AVIBASE-E1638A37,-42.34,69.74,12.19,-20.36938094,50310627.51,Extant,7,4,3,0,4,13.7,6.1,2.3,3.5,22.2,119,69.8,48.5,59,54.6,25.2,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Cape Verde Storm-petrel,Hydrobates jabejabe,Pelagic,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,Atlantic Flyway,Decreasing,Hydrobatidae,Procellariiformes,AVIBASE-0F6A5DD6,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15.6,10.2,2.7,4.6,22.6,150.4,89.8,59.8,60,69,46.1,DataFromSplit,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Hydrobates castro,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Band-rumped Storm-petrel,Hydrobates castro,Pelagic,LC,0,NA,TRUE,TRUE,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Decreasing,Hydrobatidae,Procellariiformes,AVIBASE-D3FAE385,NA,NA,NA,NA,NA,NA,5,3,2,0,4,15.6,10.2,2.7,4.6,22.6,150.4,89.8,59.8,60,69,46.1,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Monteiro's Storm-petrel,Hydrobates monteiroi,Pelagic,VU,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA,Hydrobatidae,Procellariiformes,AVIBASE-3E579E5B,NA,NA,NA,NA,NA,NA,1,0,1,0,1,15.5,9.7,3,4.6,22.2,153,67,86,43.8,91,46.1,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Matsudaira's Storm-petrel,Hydrobates matsudairae,Pelagic,VU,0,NA,TRUE,TRUE,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,"East Indian Ocean Flyway,Western Pacific Flyway",Unknown,Hydrobatidae,Procellariiformes,AVIBASE-6AA236DD,NA,NA,NA,NA,NA,NA,2,2,0,0,2,20.1,11.5,3.4,4.8,25.2,185,108.5,76.5,58.6,91,62,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Black Storm-petrel,Hydrobates melania,Pelagic,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA,Hydrobatidae,Procellariiformes,AVIBASE-149499C6,NA,NA,NA,NA,NA,NA,4,2,2,0,4,17.5,9.6,3.3,4.9,29.8,172.2,106.2,66,61.6,81,61.5,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Ashy Storm-petrel,Hydrobates homochroa,Pelagic,EN,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA,Hydrobatidae,Procellariiformes,AVIBASE-04B43245,NA,NA,NA,NA,NA,NA,4,1,2,1,2,16.7,8.8,2.5,4.3,21.4,132.8,77.3,55,58.4,71.5,36.9,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Least Storm-petrel,Hydrobates microsoma,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,,NA,Hydrobatidae,Procellariiformes,AVIBASE-183CC218,NA,NA,NA,NA,NA,NA,5,2,3,0,4,12.2,7.6,1.8,3.5,21.7,119,72,48,60,56.4,20.5,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Wedge-rumped Storm-petrel,Hydrobates tethys,Pelagic,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,Central and Eastern Pacific Flyway,Decreasing,Hydrobatidae,Procellariiformes,AVIBASE-7BE70E1F,NA,NA,NA,NA,NA,NA,5,2,3,0,4,13.3,8.3,2,3.5,21.8,129.8,78.5,53.8,59.4,58.8,22.6,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Townsend's Storm-petrel,Hydrobates socorroensis,Pelagic,EN,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,1,1,1,2,0,0,1,0,,NA,Hydrobatidae,Procellariiformes,AVIBASE-C794DCC7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17.8,10.6,3.1,4.5,23.1,150.4,88.2,62,58.8,75.4,36.7,DataFromSplit,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Hydrobates leucorhous,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Ainley's Storm-petrel,Hydrobates cheimomnestes,Pelagic,VU,0,NA,TRUE,TRUE,1,2,2,2,0,0,0,0,0,2,1,1,0,1,0,Central and Eastern Pacific Flyway,Stable,Hydrobatidae,Procellariiformes,AVIBASE-B57A7ED2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17.8,10.6,3.1,4.5,23.1,150.4,88.2,62,58.8,75.4,36.7,DataFromSplit,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Hydrobates leucorhous,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Leach's Storm-petrel,Hydrobates leucorhous,Pelagic,VU,0,NA,TRUE,TRUE,0,0,0,2,2,2,1,1,1,2,2,0,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Decreasing,Hydrobatidae,Procellariiformes,AVIBASE-C5FB15C6,NA,NA,NA,NA,NA,NA,5,2,3,0,4,17.8,10.6,3.1,4.5,23.1,150.4,88.2,62,58.8,75.4,36.7,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Swinhoe's Storm-petrel,Hydrobates monorhis,Pelagic,NT,0,NA,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,North Indian Ocean Flyway,Stable,Hydrobatidae,Procellariiformes,AVIBASE-80DE8670,NA,NA,NA,NA,NA,NA,5,1,3,1,4,16.5,9.5,3,4.5,23.2,152.6,89.2,63.8,58.4,71.6,39.8,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Guadalupe Storm-petrel,Hydrobates macrodactylus,Pelagic,CR (PE),0,NA,FALSE,FALSE,0,2,1,1,1,1,1,2,0,0,0,0,0,0,0,Central and Eastern Pacific Flyway,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrobatidae,Northern Storm-petrels,NA,NA,Tristram's Storm-petrel,Hydrobates tristrami,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,2,2,0,0,0,0,2,1,1,0,0,0,"Central and Eastern Pacific Flyway,Western Pacific Flyway",Stable,Hydrobatidae,Procellariiformes,AVIBASE-EDF95934,NA,NA,NA,NA,NA,NA,5,0,5,0,4,20.3,11.6,3.5,5.3,26.6,177.4,102.5,76.8,57.2,92.2,89.1,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Markham's Storm-petrel,Hydrobates markhami,Pelagic,NT,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,Central and Eastern Pacific Flyway,Decreasing,Hydrobatidae,Procellariiformes,AVIBASE-326E50B4,NA,NA,NA,NA,NA,NA,5,3,2,0,4,20.1,11.1,3.1,4.7,23.2,170.8,104.2,65.8,61.3,91.4,53.1,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Fork-tailed Storm-petrel,Hydrobates furcatus,Pelagic,LC,0,NA,TRUE,TRUE,0,2,2,2,1,1,1,1,1,2,0,0,0,0,0,Central and Eastern Pacific Flyway,Increasing,Hydrobatidae,Procellariiformes,AVIBASE-DD814006,NA,NA,NA,NA,NA,NA,5,2,3,0,4,17.1,10.1,3,5.1,25.3,155.6,93.8,60.8,60.8,90,59.7,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Hydrobatidae,Northern Storm-petrels,NA,NA,Ringed Storm-petrel,Hydrobates hornbyi,Pelagic,NT,0,NA,TRUE,TRUE,1,1,1,2,2,2,2,2,2,0,2,1,0,0,0,,NA,Hydrobatidae,Procellariiformes,AVIBASE-5F5C5FD3,NA,NA,NA,NA,NA,NA,4,2,2,0,4,20.8,10.6,2.8,3.8,25,163.2,95.2,68,58.3,81.5,40.6,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Diomedeidae,Albatrosses,NA,NA,Northern Royal Albatross,Diomedea sanfordi,Pelagic,EN,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,"Central and Eastern Pacific Flyway,Southern Ocean Flyway",Decreasing,NA,NA,NA,-65.15,-14.68,-47.6,6.641966831,65315175.79,Extant,4,2,0,2,3,172.8,120.1,38.9,51.8,122.2,610.8,380.3,214.7,64.1,176.5,8905.61,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Southern Royal Albatross,Diomedea epomophora,Pelagic,VU,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,"Central and Eastern Pacific Flyway,Southern Ocean Flyway",Stable,Diomedeidae,Procellariiformes,AVIBASE-7F8087A4,-63.45,-21.3,-48.55,6.582769731,56488370.78,Extant,8,2,0,6,7,179.7,128.8,38.5,50.6,121.1,636.6,375.9,257.7,59.7,226.4,8905.6,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Snowy Albatross,Diomedea exulans,Pelagic,VU,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,Southern Ocean Flyway,Decreasing,Diomedeidae,Procellariiformes,AVIBASE-47BA9D53,-68.17,-22.88,-46.83,2.356089629,97771387.54,Extant,16,4,8,4,11,157.9,109.3,34.5,47,111.2,633.8,354.9,275.6,56.4,210.7,6961.3,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
